depot,date,passengers_per_day,actual_kms,occupancy_ratio
PARKAL,2025-02-23,42505.0,26664.0,1.0978
PARKAL,2025-02-24,47422.0,26447.0,1.0949
PARKAL,2025-02-25,43335.0,27365.0,0.9617
PARKAL,2025-02-26,31151.0,27784.0,0.7277
PARKAL,2025-02-27,36707.0,27189.0,0.8352
PARKAL,2025-02-28,38440.0,26649.0,0.8663
PARKAL,2025-03-01,40433.0,26793.0,0.9298
PARKAL,2025-03-02,42642.0,25720.0,1.026
PARKAL,2025-03-03,46061.0,27327.0,1.0429
PARKAL,2025-03-04,38066.0,26456.0,0.8937
PARKAL,2025-03-05,43897.0,26918.0,0.9763
PARKAL,2025-03-06,43282.0,25740.0,1.0077
PARKAL,2025-03-07,42065.0,27102.0,0.9725
PARKAL,2025-03-08,37917.0,25431.0,0.9287
PARKAL,2025-03-09,36254.0,26502.0,0.8635
PARKAL,2025-03-10,42209.0,26319.0,0.9749
PARKAL,2025-03-11,36833.0,26461.0,0.8447
PARKAL,2025-03-12,39388.0,24709.0,0.9442
PARKAL,2025-03-13,38937.0,26929.0,0.8764
PARKAL,2025-03-14,25473.0,23561.0,0.6664
PARKAL,2025-03-15,40490.0,26617.0,0.891
PARKAL,2025-03-16,36879.0,26261.0,1.0991
PARKAL,2025-03-17,44158.0,25957.0,1.057
PARKAL,2025-03-18,35949.0,25195.0,0.8469
PARKAL,2025-03-19,42984.0,26127.0,0.9711
PARKAL,2025-03-20,41006.0,27189.0,0.9328
PARKAL,2025-03-21,38353.0,26411.0,0.87
PARKAL,2025-03-22,36931.0,27342.0,0.8364
PARKAL,2025-03-23,31433.0,25426.0,0.7527
PARKAL,2025-03-24,44861.0,27356.0,0.9818
PARKAL,2025-03-25,37356.0,25923.0,0.8616
PARKAL,2025-03-26,44944.0,26118.0,0.9978
PARKAL,2025-03-27,47066.0,26334.0,1.0211
PARKAL,2025-03-28,49033.0,27169.0,1.0925
PARKAL,2025-03-29,43185.0,27509.0,1.0117
PARKAL,2025-03-30,25870.0,20141.0,0.7943
PARKAL,2025-03-31,31949.0,25696.0,0.7861
PARKAL,2025-04-01,34758.0,26379.0,0.8477
PARKAL,2025-04-02,44344.0,26912.0,1.0498
PARKAL,2025-04-03,39614.0,26694.0,0.9214
PARKAL,2025-04-04,39029.0,25032.0,0.9327
PARKAL,2025-04-05,33170.0,28330.0,0.764
PARKAL,2025-04-06,24826.0,24285.0,0.6523
PARKAL,2025-04-07,38415.0,27315.0,0.8911
PARKAL,2025-04-08,33989.0,25087.0,0.8046
PARKAL,2025-04-09,37315.0,27462.0,0.8449
PARKAL,2025-04-10,35952.0,26644.0,0.7992
PARKAL,2025-04-11,35026.0,26624.0,0.7923
PARKAL,2025-04-12,34461.0,26094.0,0.8138
PARKAL,2025-04-13,31197.0,24344.0,0.7795
PARKAL,2025-04-14,33205.0,25172.0,0.8412
PARKAL,2025-04-15,35511.0,26294.0,0.8132
PARKAL,2025-04-16,39056.0,26086.0,0.8936
PARKAL,2025-04-17,37828.0,26001.0,0.8785
PARKAL,2025-04-18,32439.0,24350.0,0.8588
PARKAL,2025-04-19,35005.0,26094.0,0.8606
PARKAL,2025-04-20,34417.0,24884.0,0.8449
PARKAL,2025-04-21,40194.0,26736.0,0.9358
PARKAL,2025-04-22,34811.0,25343.0,0.8546
PARKAL,2025-04-23,45821.0,25604.0,1.1028
PARKAL,2025-04-24,37209.0,24466.0,0.9107
PARKAL,2025-04-25,38528.0,25893.0,0.9029
PARKAL,2025-04-26,35027.0,26056.0,0.8436
PARKAL,2025-04-27,24790.0,18767.0,0.8188
PARKAL,2025-04-28,37656.0,24630.0,0.9589
PARKAL,2025-04-29,35816.0,25567.0,0.8846
PARKAL,2025-04-30,43990.0,31520.0,1.1375
PARKAL,2025-05-01,39372.0,24804.0,0.9748
PARKAL,2025-05-02,38331.0,25057.0,0.9293
PARKAL,2025-05-03,38086.0,25779.0,0.9459
PARKAL,2025-05-04,35830.0,26924.0,0.9024
PARKAL,2025-05-05,39306.0,27470.0,0.9485
PARKAL,2025-05-06,33541.0,25455.0,0.8515
PARKAL,2025-05-07,39012.0,28512.0,0.9015
PARKAL,2025-05-08,39787.0,27475.0,0.9301
PARKAL,2025-05-09,40286.0,26152.0,0.9901
PARKAL,2025-05-10,38441.0,25618.0,1.0039
PARKAL,2025-05-11,36040.0,25497.0,0.9125
PARKAL,2025-05-12,40217.0,26479.0,1.0316
PARKAL,2025-05-13,37278.0,25146.0,0.921
PARKAL,2025-05-14,42329.0,28260.0,0.9977
PARKAL,2025-05-15,37494.0,25611.0,0.9576
PARKAL,2025-05-16,39944.0,26243.0,1.0224
PARKAL,2025-05-17,39520.0,26290.0,1.0613
PARKAL,2025-05-18,38658.0,26342.0,1.1834
PARKAL,2025-05-19,42565.0,26918.0,1.2064
PARKAL,2025-05-20,38893.0,26900.0,1.0749
PARKAL,2025-05-21,43268.0,28040.0,1.1492
PARKAL,2025-05-22,38555.0,24530.0,1.1897
PARKAL,2025-05-23,44222.0,27311.0,1.3772
PARKAL,2025-05-24,43557.0,27571.0,1.4764
PARKAL,2025-05-25,39101.0,25218.0,1.4756
PARKAL,2025-05-26,43949.0,27229.0,1.5721
PARKAL,2025-05-27,38620.0,28313.0,1.2603
PARKAL,2025-05-28,44346.0,26123.0,1.1191
PARKAL,2025-05-29,42128.0,25184.0,1.0943
PARKAL,2025-05-30,45874.0,27113.0,1.0702
PARKAL,2025-05-31,41710.0,25142.0,1.0498
PARKAL,2025-06-01,36655.0,25469.0,0.9433
PARKAL,2025-06-02,44199.0,26668.0,1.049
PARKAL,2025-06-03,37629.0,26111.0,0.9073
PARKAL,2025-06-04,44120.0,26677.0,0.9978
PARKAL,2025-06-05,43652.0,25496.0,1.0801
PARKAL,2025-06-06,44673.0,25799.0,1.0629
PARKAL,2025-06-07,39590.0,26168.0,0.9827
PARKAL,2025-06-08,38568.0,25587.0,0.9551
PARKAL,2025-06-09,46283.0,26496.0,1.1291
PARKAL,2025-06-10,39168.0,26482.0,0.9757
PARKAL,2025-06-11,46474.0,27454.0,1.0392
PARKAL,2025-06-12,42460.0,26372.0,1.0131
PARKAL,2025-06-13,43002.0,27524.0,0.9935
PARKAL,2025-06-14,38416.0,25086.0,0.9602
PARKAL,2025-06-15,33808.0,26261.0,0.8603
PARKAL,2025-06-16,49235.0,29196.0,1.1028
PARKAL,2025-06-17,41043.0,27568.0,0.9393
PARKAL,2025-06-18,44639.0,27022.0,1.0285
PARKAL,2025-06-19,42408.0,26401.0,0.9819
PARKAL,2025-06-20,42330.0,26220.0,1.0134
PARKAL,2025-06-21,40829.0,27101.0,0.9378
PARKAL,2025-06-22,36407.0,26562.0,0.888
PARKAL,2025-06-23,46690.0,25962.0,1.1026
PARKAL,2025-06-24,40209.0,26662.0,0.9362
PARKAL,2025-06-25,38191.0,27193.0,0.864
PARKAL,2025-06-26,39078.0,25438.0,0.9279
PARKAL,2025-06-27,41371.0,25867.0,0.9724
PARKAL,2025-06-28,38693.0,26015.0,0.9299
PARKAL,2025-06-29,35314.0,26323.0,0.8422
PARKAL,2025-06-30,43758.0,26422.0,1.0022
PARKAL,2025-07-01,38938.0,25407.0,0.9182
PARKAL,2025-07-02,39660.0,25816.0,0.9434
PARKAL,2025-07-03,37731.0,27039.0,0.91
PARKAL,2025-07-04,36974.0,26836.0,0.9302
PARKAL,2025-07-05,37871.0,25575.0,0.9176
PARKAL,2025-07-06,27704.0,24770.0,0.6899
PARKAL,2025-07-07,39305.0,25408.0,0.9229
PARKAL,2025-07-08,37559.0,26250.0,0.8755
PARKAL,2025-07-09,36711.0,24330.0,0.9205
PARKAL,2025-07-10,37753.0,25382.0,0.8931
PARKAL,2025-07-11,39379.0,26648.0,0.9097
PARKAL,2025-07-12,40181.0,25456.0,0.9915
PARKAL,2025-07-13,34027.0,24638.0,0.8668
PARKAL,2025-07-14,41011.0,26270.0,0.9756
PARKAL,2025-07-15,36220.0,24932.0,0.853
PARKAL,2025-07-16,37762.0,24464.0,0.9103
PARKAL,2025-07-17,36561.0,26648.0,0.9154
PARKAL,2025-07-18,33708.0,25080.0,0.8046
PARKAL,2025-07-19,36251.0,25445.0,0.8495
PARKAL,2025-07-20,32875.0,24438.0,0.8078
PARKAL,2025-07-21,35072.0,25846.0,0.847
PARKAL,2025-07-22,36462.0,24828.0,0.8814
PARKAL,2025-07-23,32401.0,24766.0,0.8299
PARKAL,2025-07-24,33287.0,23947.0,0.8256
PARKAL,2025-07-25,35100.0,25310.0,0.8418
PARKAL,2025-07-26,32317.0,25819.0,0.7738
PARKAL,2025-07-27,29186.0,23935.0,0.757
PARKAL,2025-07-28,38687.0,29018.0,0.8878
PARKAL,2025-07-29,34431.0,25682.0,0.7909
PARKAL,2025-07-30,39342.0,26713.0,0.8877
PARKAL,2025-07-31,37089.0,26412.0,0.8684
PARKAL,2025-08-01,34520.0,25650.0,0.7894
PARKAL,2025-08-02,35584.0,27858.0,0.7678
PARKAL,2025-08-03,32778.0,28052.0,0.7166
PARKAL,2025-08-04,39689.0,29342.0,0.843
PARKAL,2025-08-05,35666.0,27442.0,0.7655
PARKAL,2025-08-06,38432.0,26496.0,0.8854
PARKAL,2025-08-07,42807.0,28630.0,0.9186
PARKAL,2025-08-08,48318.0,31103.0,1.1445
PARKAL,2025-08-09,60580.0,30334.0,1.3526
PARKAL,2025-08-10,46729.0,30666.0,1.0665
PARKAL,2025-08-11,53177.0,30437.0,1.2246
PARKAL,2025-08-12,37159.0,27058.0,0.9142
PARKAL,2025-08-13,41805.0,26514.0,0.9748
PARKAL,2025-08-14,44772.0,28114.0,1.0717
PARKAL,2025-08-15,34806.0,26631.0,0.8611
PARKAL,2025-08-16,30632.0,27504.0,0.7427
PARKAL,2025-08-17,35348.0,26388.0,0.8865
PARKAL,2025-08-18,43494.0,29331.0,1.0142
PARKAL,2025-08-19,36777.0,26978.0,0.8634
PARKAL,2025-08-20,41567.0,29130.0,0.8966
PARKAL,2025-08-21,41371.0,27526.0,0.9159
PARKAL,2025-08-22,38873.0,26712.0,0.8705
PARKAL,2025-08-23,33966.0,27976.0,0.7372
PARKAL,2025-08-24,33281.0,27350.0,0.7603
PARKAL,2025-08-25,44103.0,29938.0,0.9036
PARKAL,2025-08-26,38223.0,28570.0,0.843
PARKAL,2025-08-27,22724.0,25577.0,0.5644
PARKAL,2025-08-28,29893.0,26966.0,0.6737
PARKAL,2025-08-29,37472.0,27814.0,0.8133
PARKAL,2025-08-30,37354.0,28308.0,0.8181
PARKAL,2025-08-31,32323.0,29080.0,0.7039
PARKAL,2025-09-01,39538.0,27763.0,0.8518
PARKAL,2025-09-02,37313.0,27864.0,0.8064
PARKAL,2025-09-03,39146.0,28132.0,0.8745
PARKAL,2025-09-04,37507.0,28525.0,0.8167
PARKAL,2025-09-05,27298.0,27279.0,0.6528
PARKAL,2025-09-06,31972.0,27089.0,0.711
PARKAL,2025-09-07,31317.0,26105.0,0.729
PARKAL,2025-09-08,42252.0,28932.0,0.9208
PARKAL,2025-09-09,38818.0,28665.0,0.831
PARKAL,2025-09-10,40455.0,27797.0,0.8976
PARKAL,2025-09-11,38639.0,26968.0,0.8581
PARKAL,2025-09-12,39147.0,27845.0,0.8741
PARKAL,2025-09-13,37003.0,29105.0,0.844
PARKAL,2025-09-14,32995.0,27593.0,0.7779
PARKAL,2025-09-15,41251.0,29408.0,0.8687
PARKAL,2025-09-16,37885.0,28322.0,0.8102
PARKAL,2025-09-17,41094.0,28205.0,0.8805
PARKAL,2025-09-18,38652.0,27756.0,0.8452
PARKAL,2025-09-19,38147.0,27706.0,0.8334
PARKAL,2025-09-20,46828.0,29296.0,1.0704
PARKAL,2025-09-21,24596.0,27029.0,0.6399
PARKAL,2025-09-22,41271.0,29409.0,0.8838
PARKAL,2025-09-23,35262.0,29480.0,0.8563
PARKAL,2025-09-24,43541.0,28481.0,0.9714
PARKAL,2025-09-25,34052.0,28160.0,0.7861
PARKAL,2025-09-26,42846.0,28820.0,0.9701
PARKAL,2025-09-27,42379.0,30835.0,0.9937
PARKAL,2025-09-28,41281.0,31010.0,0.9081
PARKAL,2025-09-29,26717.0,26618.0,0.7309
PARKAL,2025-09-30,25558.0,28700.0,0.6077
PARKAL,2025-10-01,30440.0,27957.0,0.7256
PARKAL,2025-10-02,11903.0,11679.0,0.6836
PARKAL,2025-10-03,33094.0,23073.0,0.9092
PARKAL,2025-10-04,43940.0,30684.0,1.0183
PARKAL,2025-10-05,42335.0,31593.0,0.977
PARKAL,2025-10-06,49587.0,30507.0,1.1547
PARKAL,2025-10-07,43103.0,29307.0,0.9631
PARKAL,2025-10-08,43734.0,27959.0,1.0238
PARKAL,2025-10-09,43546.0,30151.0,0.9257
PARKAL,2025-10-10,38269.0,27576.0,0.8527
PARKAL,2025-10-11,35856.0,30607.0,0.7956
PARKAL,2025-10-12,34102.0,30350.0,0.7587
PARKAL,2025-10-13,42467.0,29336.0,0.9076
PARKAL,2025-10-14,40967.0,28886.0,0.8701
PARKAL,2025-10-15,40310.0,31043.0,0.8375
PARKAL,2025-10-16,37590.0,28941.0,0.8227
PARKAL,2025-10-17,40232.0,29256.0,0.9012
PARKAL,2025-10-18,9373.0,10607.0,0.7718
PARKAL,2025-10-19,39752.0,29588.0,0.9091
PARKAL,2025-10-20,33622.0,28582.0,0.7193
PARKAL,2025-10-21,32325.0,25004.0,0.8066
PARKAL,2025-10-22,38486.0,25268.0,0.9506
PARKAL,2025-10-23,50753.0,30088.0,1.0529
PARKAL,2025-10-24,43726.0,28643.0,0.9638
PARKAL,2025-10-25,42367.0,29822.0,0.8767
PARKAL,2025-10-26,40662.0,28114.0,0.8938
PARKAL,2025-10-27,44321.0,28832.0,0.9635
PARKAL,2025-10-28,38351.0,28218.0,0.857
PARKAL,2025-10-29,34890.0,28098.0,0.7912
PARKAL,2025-10-30,31441.0,27212.0,0.7495
PARKAL,2025-10-31,42484.0,28699.0,1.0001
PARKAL,2025-11-01,39078.0,27731.0,0.9645
PARKAL,2025-11-02,33956.0,26698.0,0.8466
PARKAL,2025-11-03,41440.0,29746.0,0.9253
PARKAL,2025-11-04,37018.0,29529.0,0.819
PARKAL,2025-11-05,35318.0,29434.0,0.8315
PARKAL,2025-11-06,40891.0,30043.0,0.8618
PARKAL,2025-11-07,43290.0,28572.0,0.9768
PARKAL,2025-11-08,42790.0,27536.0,1.0331
PARKAL,2025-11-09,37203.0,27139.0,0.9378
PARKAL,2025-11-10,45299.0,29417.0,0.9689
PARKAL,2025-11-11,36684.0,27228.0,0.8723
PARKAL,2025-11-12,38308.0,28090.0,0.8353
PARKAL,2025-11-13,41285.0,27368.0,0.958
PARKAL,2025-11-14,40673.0,29870.0,0.8872
PARKAL,2025-11-15,41811.0,28294.0,0.9622
PARKAL,2025-11-16,41671.0,26810.0,1.0245
PARKAL,2025-11-17,47951.0,30237.0,1.0099
PARKAL,2025-11-18,37280.0,26747.0,0.9048
PARKAL,2025-11-19,40596.0,28925.0,0.8718
PARKAL,2025-11-20,34889.0,26940.0,0.7989
PARKAL,2025-11-21,37964.0,27571.0,0.8459
PARKAL,2025-11-22,40546.0,30100.0,0.8529
PARKAL,2025-11-23,40066.0,26075.0,0.9638
PARKAL,2025-11-24,45098.0,29478.0,0.9468
PARKAL,2025-11-25,40367.0,28034.0,0.8518
PARKAL,2025-11-26,44068.0,28348.0,0.9605
